waterpoint_id,latitude,longitude,waterpoint_image,functional_status,downtime_duration,abandon_reason,has_current_issue,current_issue,water_available_today,continuous_30days,no_water_30days_reason,repair_duration_days,seasonal_unavailable,seasonal_period,flow_test_possible,fill_time_20l,latrine_within_100m,observed_issues,water_quality_issues,preventive_maintenance,maintenance_barrier,user_population,universal_access,households_no_access,access_barrier,max_roundtrip_minutes,max_distance_metres,has_service_provider,provider_type,has_tariff,tariff_frequency,tariff_amount_mwk,tariff_cost_basis,has_financial_records,has_positive_balance,savings_or_loans,record_balance_mwk,has_bank_account,bank_balance_mwk,committee_year_formed,committee_member_count,committee_women_count,treasurer_gender,months_unavailable
23265646,-16.5190737,34.83682639999999,https://api.mwater.co/v3/images/3630e9eaf54f43b190730556d629c3c0,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,34.554,Yes,"Damage to civil works - platform, well head, riser etc",NA,No,Lack of technical expertise,198,0,NA,NA,35,350,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12203307,-16.4644187,34.8743747,https://api.mwater.co/v3/images/16402e563738405697c7faeb51c17571,No longer exists or abandoned,2 - 5 years,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,"Damage to civil works - platform, well head, riser etc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12203936,-16.4623983,34.8758296,https://api.mwater.co/v3/images/a9f1105aced5449ab21b9d1c63d41f97,No longer exists or abandoned,2 - 5 years,Low water flow or dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
575374599,-16.507655,34.8415022,https://api.mwater.co/v3/images/be8936181dfa4ffda17169c137b42b66,Not functional,1 - 6 months,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,"Leakage from pump/ pedestal, Water quality",Salinity / saltiness,No,Lack of technical expertise,0,0,NA,NA,0,0,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
60564412,-16.5076564,34.8415113,https://api.mwater.co/v3/images/0de6c6f4b73940e385f4dc4049c46b8e,Partially functional but in need of repair,NA,NA,NA,NA,Yes,Yes,NA,NA,No,NA,Yes,40.63,No,Water quality,Salinity / saltiness,Yes,NA,456,0,NA,NA,40,600,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
243392465,-16.486575,34.892315499999995,https://api.mwater.co/v3/images/e1ce737ae99849d986d62ebe2f9b8557,No longer exists or abandoned,2 - 5 years,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Damage or problem with pump,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
47356799,-16.4957428,34.8497378,https://api.mwater.co/v3/images/bddcfbe3ef0145ada885c36091524b24,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,40.789,No,No problems,NA,No,Lack of technical expertise,347,0,NA,NA,35,600,Yes,Water Point Committee,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,10,5,Female,0
243392427,-16.5019569,34.91426920000001,https://api.mwater.co/v3/images/8077b4313beb45c2a7a13459c5dc5daf,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,38.58,No,No problems,NA,Yes,NA,253,0,NA,NA,40,700,Yes,Water Point Committee,Yes,When required for repairs,300,"Affordability, Maintenance costs",No,NA,NA,NA,No,NA,2021,10,5,Female,0
243392434,-16.500069,34.907721499999994,https://api.mwater.co/v3/images/ba652b7ab77645e5840c39c6c2aab19f,Partially functional but in need of repair,NA,NA,NA,NA,Yes,Yes,NA,NA,No,NA,Yes,43.334,No,"Damage to civil works - platform, well head, riser etc",NA,Sometimes,NA,289,0,NA,NA,25,550,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
47355774,-16.4949515,34.8507382,https://api.mwater.co/v3/images/546461287ff14bbb82767038b51b86bc,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,46.27,No,No problems,NA,Yes,NA,330,0,NA,NA,45,400,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
9199073,-16.477886,34.8610331,https://api.mwater.co/v3/images/505f6da04a564f7bbe851337dec61fa7,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,50.084,No,No problems,NA,Yes,NA,314,0,NA,NA,35,550,Yes,Water Point Committee,Yes,When required for repairs,300,"Affordability, Maintenance costs",No,NA,NA,NA,No,NA,2018,10,5,Female,0
65013021,-16.4778694,34.86280549999999,https://api.mwater.co/v3/images/a6065579ba3141f895fedeb475aadb24,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,39.401,Yes,No problems,NA,Yes,NA,412,0,NA,NA,40,650,Yes,Water Point Committee,Yes,When required for repairs,300,"Affordability, Maintenance costs",No,NA,NA,NA,No,NA,2021,10,5,Female,0
12199626,-16.3257651,34.860528,https://api.mwater.co/v3/images/410a8daec28548cb82cd5c6582810b84,Not functional,1 - 6 months,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,Damage or problem with pump,NA,Yes,NA,750,1,21,"System is not functional / newly constructed, Theft / Vandalism",40,700,Yes,Water Point Committee,Yes,"Per unit of water - litre / bucket / jerry can, Per day",10,"Maintenance costs, Operation costs",Yes,NA,NA,NA,No,NA,2015,10,5,Female,0
5992399,-16.3244622,34.8649889,https://api.mwater.co/v3/images/51f4892767594a029191d90d26bf67f6,No longer exists or abandoned,1 - 6 months,Theft/Vandalism,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Damage or problem with pump,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12200359,-16.3001335,34.841124799999996,https://api.mwater.co/v3/images/ad8cdb24e9cc476786cd90bf9f47d594,Partially functional but in need of repair,NA,NA,NA,NA,Yes,Yes,NA,NA,No,NA,Yes,42.78,No,"Leakage from pump/ pedestal, Other",NA,No,"Lack of technical expertise, Lack of understanding/commitment to Preventative Maintenance",1246,0,NA,NA,40,700,Yes,Water Point Committee,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,10,5,Male,0
12198711,-16.2982357,34.8483215,https://api.mwater.co/v3/images/3a0b3f6f739a4353a61578ac6c63a718,No longer exists or abandoned,More than 5 years,Poor water quality,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Water quality,"Bad taste, Salinity / saltiness",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12198711,-16.3007173,34.84923920000001,https://api.mwater.co/v3/images/b695caa905204f9684282b6eba78c57d,No longer exists or abandoned,More than 5 years,Flood damage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Damage or problem with pump,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12189629,-16.2942018,34.82945269999999,https://api.mwater.co/v3/images/fa4eedc491cf44869b6d729b770ac9f1,Partially functional but in need of repair,NA,NA,NA,NA,Yes,Yes,NA,NA,No,NA,Yes,42.471,No,Leakage from pump/ pedestal,NA,Yes,NA,580,0,NA,NA,45,700,Yes,Water Point Committee,Yes,"Flat fee plus fee per unit, When required for repairs",200,"Operation costs, Maintenance costs",Yes,NA,NA,NA,No,NA,2003,10,9,Female,0
572189310,-16.2978181,34.8309445,https://api.mwater.co/v3/images/57a209754ad8489fa2f3638ea838377a,No longer exists or abandoned,More than 5 years,Lack of parts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Damage or problem with pump,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
574973715,-16.4977381,34.8636253,https://api.mwater.co/v3/images/951ed0904ca74273af108decc06a02f3,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,63.991,Yes,No problems,NA,No,Lack of technical expertise,400,0,NA,NA,50,950,Yes,Water Point Committee,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,10,6,Female,0
64974824,-16.50124,34.863285,https://api.mwater.co/v3/images/413efd32613d449cb48e52ac55cf29f4,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,81.15,Yes,"Damage or problem with pump, Other",NA,Sometimes,NA,758,1,51,"System does not reach all community members, Other",35,1200,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
575514476,-16.5000743,34.861966,https://api.mwater.co/v3/images/57cf5d0ac47748a7a872a1142f3d8f70,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,68.651,Yes,No problems,NA,No,Lack of technical expertise,350,0,NA,NA,45,850,Yes,Water Point Committee,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,10,6,Female,0
47349458,-16.4978343,34.857695699999994,https://api.mwater.co/v3/images/f5a2814a7c6c429199d05f8f5b876ba6,Partially functional but in need of repair,NA,NA,NA,NA,Yes,Yes,NA,NA,No,NA,Yes,95.031,No,"Damage or problem with pump, Damage to civil works - platform, well head, riser etc",NA,No,"Lack of technical expertise, Lack of understanding/commitment to Preventative Maintenance",350,0,NA,NA,45,850,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
575534236,-16.4975079,34.86169389999999,https://api.mwater.co/v3/images/6f9006140bea448887e62bceaed7de6c,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,72.271,Yes,No problems,NA,Sometimes,NA,350,0,NA,NA,45,850,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
575770573,-16.49275,34.860495,https://api.mwater.co/v3/images/d6134a83c77f41e6a050b6119c4c0813,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,78.671,No,No problems,NA,No,Lack of technical expertise,400,0,NA,NA,35,750,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
572189372,-16.3098017,34.9150775,https://api.mwater.co/v3/images/cb63c18fbd5246b991dc99d479038c92,No longer exists or abandoned,More than 5 years,Lack of parts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Damage or problem with pump,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
572189365,-16.3122912,34.904538699999996,https://api.mwater.co/v3/images/8a3a31ef035f4449971904f957b8b27f,No longer exists or abandoned,More than 5 years,Lack of parts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,Damage or problem with pump,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
575775066,-16.4916202,34.86227449999999,https://api.mwater.co/v3/images/ca221ad6e3664c599cb88c37c50c29bb,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,Don't know,NA,Yes,81.55,Yes,No problems,NA,No,Lack of technical expertise,350,0,NA,NA,45,850,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
38994371,-16.4459162,34.8676877,https://api.mwater.co/v3/images/8740167620a446b0a3ac66d2fd6f708e,Not functional,More than 5 years,NA,NA,NA,NA,NA,NA,NA,Yes,"01, 02, 03, 04, 05, 06, 07, 08, 09, 10, 11, 12",NA,NA,No,"Damage to civil works - platform, well head, riser etc, Damage or problem with pump",NA,No,"Lack of technical expertise, Lack of understanding/commitment to Preventative Maintenance",NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
576105620,-16.4017407,34.78144369999999,https://api.mwater.co/v3/images/b23f09c7748d4704ac128c45536e0653,Not functional,6 - 12 months,NA,NA,NA,NA,NA,NA,NA,Yes,"01, 02, 03, 04, 05, 06, 07, 08, 09",NA,NA,Yes,"Damage or problem with pump, Other",NA,Sometimes,NA,350,1,70,"Inadequate water supply / low pressure, System is not functional / newly constructed",50,850,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
577021037,-15.2261133,34.9009384,https://api.mwater.co/v3/images/4e087554a0a241f89c99d88face73dbc,Partially functional but in need of repair,NA,NA,NA,NA,Yes,Yes,NA,NA,No,NA,Yes,53.201,No,Water quality,Salinity / saltiness,Yes,NA,150,0,NA,NA,30,200,Yes,Owner / Private household,Yes,Per month,500,"Affordability, Maintenance costs",Yes,NA,NA,NA,No,NA,NA,NA,NA,NA,0
386103519,-15.1011633,34.9045767,https://api.mwater.co/v3/images/42e434db9e134b6983b33606e85393b4,Not functional,Less than 1 month,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,Yes,Other,NA,Yes,NA,150,0,NA,NA,45,250,Yes,Community members,Yes,When required for repairs,500,Affordability,No,NA,NA,NA,No,NA,NA,NA,NA,NA,0
574751452,-16.4281167,34.79170429999999,https://api.mwater.co/v3/images/9762b7ae7e2149a1aff6c37ad2e5a18d,Functional,NA,NA,Yes,"Structural problems - Civil works, apron, etc, Poor water quality - Salty, bad taste or colour, other contamination, Theft / Vandalism",Yes,Yes,NA,NA,No,NA,Yes,70.81,No,"Water quality, Damage or problem with pump, Damage to civil works - platform, well head, riser etc",Salinity / saltiness,Yes,NA,350,1,70,"System does not reach all community members, Other",40,600,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
572187349,-16.4075833,34.87939329999999,https://api.mwater.co/v3/images/2a18403059264491a206cef835bafd1e,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,72.07,Yes,No problems,NA,No,Lack of technical expertise,250,0,NA,NA,40,700,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
12197947,-16.417756,34.8653228,https://api.mwater.co/v3/images/dcdf060dc0274b7c9d43dee840eaacab,Functional,NA,NA,Yes,"Structural problems - Civil works, apron, etc",Yes,Yes,NA,NA,No,NA,Yes,78.02,Yes,Damage or problem with pump,NA,Yes,NA,300,0,NA,NA,45,850,Yes,Water Point Committee,Yes,Per month,500,"Operation costs, Maintenance costs",No,NA,NA,NA,No,NA,2014,10,6,Female,0
23414581,-15.2072314,34.86349289999999,https://api.mwater.co/v3/images/ccb1b69adebf4b3ba646f0342b4b0f70,Partially functional but in need of repair,NA,NA,NA,NA,Yes,Yes,NA,NA,No,NA,Yes,51.7,No,Soil erosion or collapse around the water point,NA,Yes,NA,175,0,NA,NA,40,200,Yes,Water Point Committee,Yes,Per month,200,"Affordability, Maintenance costs",Yes,NA,NA,NA,No,NA,2021,10,4,Female,0
577021013,-15.2079264,34.858118299999994,https://api.mwater.co/v3/images/fe75de719ef54a18b95808d6c18bfb9e,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,37.32,Yes,No problems,NA,Yes,NA,40,0,NA,NA,35,150,Yes,Owner / Private household,Yes,Per month,200,"Affordability, Maintenance costs",Yes,NA,NA,NA,No,NA,NA,NA,NA,NA,0
376956222,-15.2222391,34.885275299999996,https://api.mwater.co/v3/images/2a156669a6b24c2c856fd08ca928944d,Partially functional but in need of repair,NA,NA,NA,NA,Yes,Yes,NA,NA,No,NA,Yes,71.4,Yes,Leakage from pump/ pedestal,NA,Yes,NA,250,0,NA,NA,45,250,Yes,Institution,Yes,Per month,500,"Affordability, Maintenance costs",Yes,NA,NA,NA,Yes,NA,NA,NA,NA,NA,0
577021051,-15.2267756,34.8931639,https://api.mwater.co/v3/images/68ed0d47cb3e441ea5d121c13983be75,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,62.14,Yes,No problems,NA,Yes,NA,540,0,NA,NA,60,400,Yes,Institution,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
443881073,-16.4052042,34.8839741,https://api.mwater.co/v3/images/e385d4aa6fbd4afc8e9b15ddce9a0633,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,68.62,Yes,No problems,NA,No,Lack of technical expertise,350,0,NA,NA,42,750,Yes,Water Point Committee,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,10,6,Female,0
445321250,-16.4208154,34.82543069999999,https://api.mwater.co/v3/images/d33025f6276b4452a43a1990e0349f47,No longer exists or abandoned,2 - 5 years,Low water flow or dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Damage or problem with pump,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
69337864,-16.4045117,34.7804383,https://api.mwater.co/v3/images/1c83813b39fd49ddacb87e9cb192ecfa,Functional,NA,NA,Yes,"Structural problems - Civil works, apron, etc, Worn out parts",Yes,Yes,NA,NA,Yes,"05, 06, 07, 08",Yes,110.001,Yes,"Damage to civil works - platform, well head, riser etc, Damage or problem with pump",NA,Yes,NA,600,1,70,"System does not reach all community members, Inadequate water supply / low pressure, Long lines",45,650,Yes,Water Point Committee,Yes,Per quarter,300,"Operation costs, Maintenance costs",No,NA,NA,NA,No,NA,2020,10,6,Female,4
443881066,-16.4039717,34.86435,https://api.mwater.co/v3/images/5fe4704f81014977b112c8c14074b4a9,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,64.761,Yes,Other,NA,Yes,NA,120,0,NA,NA,35,450,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
577613274,-15.0826802,34.9548961,https://api.mwater.co/v3/images/6d8b7a51d48c4f2a896d57eace6a3ec2,Partially functional but in need of repair,NA,NA,NA,NA,Yes,Yes,NA,NA,Yes,"09, 10, 11",Yes,69.225,Yes,"Damage to civil works - platform, well head, riser etc, Damage or problem with pump",NA,No,"Lack of technical expertise, Lack of understanding/commitment to Preventative Maintenance",500,0,NA,NA,42,500,Yes,"Community members, Local Government",Yes,"Flat fee plus fee per unit, Per quarter",500,Affordability,Yes,No,Yes,0,No,NA,NA,NA,NA,NA,3
577613425,-15.1053406,34.9543108,https://api.mwater.co/v3/images/d5f21f8b6f064467882643c68dbc1e95,Partially functional but in need of repair,NA,NA,NA,NA,Yes,Yes,NA,NA,No,NA,Yes,58.455,Yes,"Water quality, Damage to civil works - platform, well head, riser etc, Damage or problem with pump, Leakage from pump/ pedestal, Other","Bad taste, Salinity / saltiness",No,"Lack of technical expertise, Lack of understanding/commitment to Preventative Maintenance",110,0,NA,NA,42,450,Yes,"Water Point Committee, Area or Water Mechanic, Local Government",Yes,"Flat fee plus fee per unit, When required for repairs",500,Affordability,Yes,No,No,0,No,NA,2021,10,6,Female,0
22778341,-15.2041218,35.4287441,https://api.mwater.co/v3/images/545d58feba6e46988d2097d870b86472,Not functional,1 - 2 years,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,Yes,"Damage to civil works - platform, well head, riser etc, Damage or problem with pump",NA,No,"Lack of understanding/commitment to Preventative Maintenance, Lack of money, Lack of technical expertise",89,1,8,"Culture or beliefs or personal choice, Community conflicts",30,500,Yes,Water Point Committee,Yes,When required for repairs,200,Operation costs,No,NA,NA,NA,No,NA,2018,3,3,Male,0
576105709,-16.4413467,34.7569833,https://api.mwater.co/v3/images/aeefb24428b240199c455f2dcca94801,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,82.99,No,Damage or problem with pump,NA,Yes,NA,450,0,NA,NA,45,950,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
572189358,-16.3302306,34.8679806,https://api.mwater.co/v3/images/049099d2a78b4ca89e923aec77c738ad,No longer exists or abandoned,2 - 5 years,Flood damage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,"Damage or problem with pump, Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
578356985,-15.036035,34.90685669999999,https://api.mwater.co/v3/images/e78efade34c24f65836ea62b76b6e556,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,68.76,Yes,No problems,NA,Yes,NA,150,0,NA,NA,25,180,Yes,"Water Point Committee, Area or Water Mechanic",Yes,Per month,500,Affordability,Yes,Yes,Yes,30000,No,NA,2023,10,7,Female,0
572189262,-16.4054496,34.8650739,https://api.mwater.co/v3/images/d76dddbe73204a4583dccd4136d3f36b,Partially functional but in need of repair,NA,NA,NA,NA,No,No,Failure to pay,NA,No,NA,NA,NA,No,"Damage to civil works - platform, well head, riser etc, Other",NA,Yes,NA,60,0,NA,NA,15,120,Yes,Owner / Private household,Yes,"Per unit of water - litre / bucket / jerry can, Per month",200,"Maintenance costs, Operation costs",No,NA,NA,NA,No,NA,NA,NA,NA,NA,0
572187363,-16.3142644,34.8703079,https://api.mwater.co/v3/images/64fc590fc57f415ca1356c24ab3fe328,Not functional,2 - 5 years,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,No,Other,NA,No,"Other, Lack of technical expertise",NA,NA,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
577020421,-15.2181372,34.88434289999999,https://api.mwater.co/v3/images/b722a8b0d3354f14b30029f6faa5c53a,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,90.831,Yes,No problems,NA,Yes,NA,110,0,NA,NA,30,200,Yes,Water Point Committee,Yes,Per 2 months,500,"Affordability, Maintenance costs",Yes,NA,NA,NA,No,NA,2023,10,6,Male,0
577020397,-15.2228033,34.8861141,https://api.mwater.co/v3/images/041f22d3eaf14e5d900ce575b7b7f659,Not functional,1 - 6 months,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,Yes,Damage or problem with pump,NA,No,Parts not available,1200,0,NA,NA,10,50,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
576105754,-16.3973344,34.7774761,https://api.mwater.co/v3/images/90e65526e1114d0d9abe5216379f3709,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,89.95,Yes,No problems,NA,Yes,NA,1002,0,NA,NA,80,950,Yes,Water Point Committee,Yes,Per month,508,"Operation costs, Maintenance costs",No,NA,NA,NA,No,NA,2021,10,6,Female,0
12202090,-16.4832395,34.8641224,https://api.mwater.co/v3/images/7ed7dccb85714b38ab9fd3d898516c0f,Functional,NA,NA,No,NA,Yes,Yes,NA,NA,No,NA,Yes,78.371,No,No problems,NA,Sometimes,NA,350,0,NA,NA,45,850,Don't know,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
576105785,-16.4046633,34.7853183,https://api.mwater.co/v3/images/1279331b2bf44025bbe7d242f2eec8c3,Functional,NA,NA,Yes,Low water flow - Low water pressure,Yes,Yes,NA,NA,No,NA,Yes,110.341,Yes,Other,NA,Yes,NA,350,0,NA,NA,35,750,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
243391402,-16.4671559,34.8663741,https://api.mwater.co/v3/images/f595737f40db46d08de19d47bad80b57,Not functional,2 - 5 years,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,Yes,Water quality,Salinity / saltiness,Yes,NA,NA,NA,NA,NA,NA,NA,Yes,Water Point Committee,Yes,Per month,200,"Affordability, Maintenance costs",No,NA,NA,NA,No,NA,2017,10,5,Male,0
577613274,-15.0827343,34.9548879,https://api.mwater.co/v3/images/8ce307593e1f4cfdbc040763d4df3f8a,Partially functional but in need of repair,NA,NA,NA,NA,Yes,Yes,NA,NA,No,NA,Yes,60.654,Yes,"Water quality, Damage to civil works - platform, well head, riser etc, Other",Other,Sometimes,NA,500,0,NA,NA,50,800,Yes,"Area or Water Mechanic, Water Point Committee",Yes,"Per quarter, Flat fee plus fee per unit",500,Affordability,Yes,No,No,0,No,NA,2005,15,8,Female,0
577613281,-15.0943158,34.9575535,https://api.mwater.co/v3/images/6c3f87b649954192b22a4dace2bfb2bd,Partially functional but in need of repair,NA,NA,NA,NA,Yes,Yes,NA,NA,No,NA,Yes,70.129,Yes,"Water quality, No problems",Other,No,"Lack of technical expertise, Lack of understanding/commitment to Preventative Maintenance",150,0,NA,NA,48,800,Yes,"Area or Water Mechanic, Water Point Committee",Yes,"Flat fee plus fee per unit, Per year",1000,Affordability,Yes,No,No,0,No,NA,2014,10,5,Male,0
577613308,-14.9918017,34.95953169999999,https://api.mwater.co/v3/images/ae1596502bc74995a036d03b78558b02,Partially functional but in need of repair,NA,NA,NA,NA,Yes,Yes,NA,NA,No,NA,Yes,58.301,Yes,"Damage to civil works - platform, well head, riser etc",NA,No,"Lack of technical expertise, Lack of understanding/commitment to Preventative Maintenance, Other, Don't know",230,0,NA,NA,45,800,Yes,"Area or Water Mechanic, Water Point Committee",Yes,"Flat fee plus fee per unit, Per 2 months",500,Affordability,Yes,No,Yes,0,No,NA,2014,10,5,Female,0
577613346,-15.0899096,34.943602,https://api.mwater.co/v3/images/bfd6cf9065594ac19993793fd8154c2a,Partially functional but in need of repair,NA,NA,NA,NA,Yes,Yes,NA,NA,No,NA,Yes,56.535,Yes,"Water quality, No problems , Other",Other,Yes,NA,250,0,NA,NA,45,850,Yes,"Area or Water Mechanic, Water Point Committee",Yes,"Flat fee plus fee per unit, Per quarter",300,Affordability,Yes,No,No,0,No,NA,2021,10,8,Female,0
12203761,-16.4760512,34.7214734,https://api.mwater.co/v3/images/0fd9d7d1e2a3443abf889903147321b7,Partially functional but in need of repair,NA,NA,NA,NA,Yes,Yes,NA,NA,No,NA,Yes,49.79,No,"Damage to civil works - platform, well head, riser etc, Damage or problem with pump",NA,Yes,NA,199,0,NA,NA,30,500,Yes,Water Point Committee,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,10,6,Female,0
356172169,-15.2248835,34.8913351,https://api.mwater.co/v3/images/bab3b77d94974c5c8d80c3c9a648b83a,Not functional,Less than 1 month,NA,NA,NA,NA,NA,NA,NA,No,NA,NA,NA,Yes,"Damage to civil works - platform, well head, riser etc",NA,Yes,NA,2500,0,NA,NA,30,200,Yes,Water Point Committee,Yes,Per month,500,Affordability,Yes,NA,NA,NA,No,NA,2022,10,8,Female,0
